Symbol,CompanyName,LastSale,MarketCap,IPOyear,Sector,Industry,SummaryQuoteURL,CompanyLogoURL,CompanyURL
LMRK,Landmark Infrastructure Partners LP,14.64,$219.09M,2014,Consumer Services,Real Estate,http://www.nasdaq.com/symbol/lmrk,https://logo.clearbit.com/landmarkmlp.com,http://www.landmarkmlp.com
LE,Lands&#39; End Inc.,26.8,$857.37M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/le,https://logo.clearbit.com/landsend.com,http://www.landsend.com
LSTR,Landstar System Inc.,65.72,$2.79B,1993,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/lstr,https://logo.clearbit.com/landstar.com,http://www.landstar.com
LNTH,Lantheus Holdings Inc.,1.92,$60.44M,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/lnth,https://logo.clearbit.com/investor.lantheus.com,http://investor.lantheus.com
LTRX,Lantronix Inc.,0.88,$13.4M,2000,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ltrx,https://logo.clearbit.com/lantronix.com,http://www.lantronix.com
LPSB,LaPorte Bancorp Inc.,15.74,$87.66M,n/a,Finance,Banks,http://www.nasdaq.com/symbol/lpsb,https://logo.clearbit.com/laportesavingsbank.com,http://www.laportesavingsbank.com
LSCC,Lattice Semiconductor Corporation,5.84,$694.93M,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/lscc,https://logo.clearbit.com/latticesemi.com,http://www.latticesemi.com
LAWS,Lawson Products Inc.,20.09,$176.21M,n/a,Consumer Durables,Industrial Specialties,http://www.nasdaq.com/symbol/laws,https://logo.clearbit.com/lawsonproducts.com,http://www.lawsonproducts.com
LAYN,Layne Christensen Company,7.01,$138.79M,1992,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/layn,https://logo.clearbit.com/layne.com,http://www.layne.com
LCNB,LCNB Corporation,16.22,$160.66M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/lcnb,https://logo.clearbit.com/lcnb.com,http://www.lcnb.com
LDRH,LDR Holding Corporation,20.53,$599.71M,2013,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ldrh,https://logo.clearbit.com/ldr.com,http://www.ldr.com
LBIX,Leading Brands Inc,2.38,$6.83M,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/lbix,https://logo.clearbit.com/lbix.com,http://www.lbix.com
LGCY,Legacy Reserves LP,0.89,$61.86M,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcy,https://logo.clearbit.com/legacylp.com,http://www.legacylp.com
LGCYO,Legacy Reserves LP,2.27,$15.89M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyo,https://logo.clearbit.com/legacylp.com,http://www.legacylp.com
LGCYP,Legacy Reserves LP,2.45,$4.9M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lgcyp,https://logo.clearbit.com/legacylp.com,http://www.legacylp.com
LTXB,LegacyTexas Financial Group Inc.,19.15,$912.42M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ltxb,https://logo.clearbit.com/legacytexasfinancialgroup.com,http://www.legacytexasfinancialgroup.com
DDBI,Legg Mason Developed EX-US Diversified Core ETF,24.338,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ddbi,https://logo.clearbit.com/,
EDBI,Legg Mason Emerging Markets Diversified Core ETF,26.35,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/edbi,https://logo.clearbit.com/,
LVHD,Legg Mason Low Volatility High Dividend ETF,26.65,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lvhd,https://logo.clearbit.com/,
UDBI,Legg Mason US Diversified Core ETF,25.23,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/udbi,https://logo.clearbit.com/,
LMAT,LeMaitre Vascular Inc.,14.07,$258.04M,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmat,https://logo.clearbit.com/lemaitre.com,http://www.lemaitre.com
TREE,LendingTree Inc.,94.33,$1.12B,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/tree,https://logo.clearbit.com/lendingtree.com,http://www.lendingtree.com
LXRX,Lexicon Pharmaceuticals Inc.,11.59,$1.2B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lxrx,https://logo.clearbit.com/lexpharma.com,http://www.lexpharma.com
LGIH,LGI Homes Inc.,23.3,$472.3M,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/lgih,https://logo.clearbit.com/lgihomes.com,http://www.lgihomes.com
LHCG,LHC Group,34.79,$625.26M,2005,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/lhcg,https://logo.clearbit.com/lhcgroup.com,http://www.lhcgroup.com
LBRDA,Liberty Broadband Corporation,57.19,$5.91B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrda,https://logo.clearbit.com/libertybroadband.com,http://www.libertybroadband.com
LBRDK,Liberty Broadband Corporation,56.93,$5.88B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbrdk,https://logo.clearbit.com/libertybroadband.com,http://www.libertybroadband.com
LBTYA,Liberty Global plc,36.87,$31.13B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtya,https://logo.clearbit.com/libertyglobal.com,http://www.libertyglobal.com
LBTYB,Liberty Global plc,31.34,$26.46B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyb,https://logo.clearbit.com/libertyglobal.com,http://www.libertyglobal.com
LBTYK,Liberty Global plc,36.05,$30.44B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lbtyk,https://logo.clearbit.com/libertyglobal.com,http://www.libertyglobal.com
LILA,Liberty Global plc,35.22,$29.74B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lila,https://logo.clearbit.com/,
LILAK,Liberty Global plc,37.82,$31.93B,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/lilak,https://logo.clearbit.com/,
LVNTA,Liberty Interactive Corporation,38.25,$24.08B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvnta,https://logo.clearbit.com/libertyinteractive.com/ventures.aspx,http://www.libertyinteractive.com/ventures.aspx
LVNTB,Liberty Interactive Corporation,38.1,$23.99B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/lvntb,https://logo.clearbit.com/libertyinteractive.com/ventures.aspx,http://www.libertyinteractive.com/ventures.aspx
QVCA,Liberty Interactive Corporation,24.77,$15.59B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvca,https://logo.clearbit.com/libertyinteractive.com,http://www.libertyinteractive.com
QVCB,Liberty Interactive Corporation,24.63,$15.51B,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/qvcb,https://logo.clearbit.com/libertyinteractive.com,http://www.libertyinteractive.com
LMCA,Liberty Media Corporation,38.3,$12.82B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmca,https://logo.clearbit.com/libertymedia.com,http://www.libertymedia.com
LMCB,Liberty Media Corporation,40.4,$13.52B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmcb,https://logo.clearbit.com/libertymedia.com,http://www.libertymedia.com
LMCK,Liberty Media Corporation,37.48,$12.54B,n/a,Consumer Services,Broadcasting,http://www.nasdaq.com/symbol/lmck,https://logo.clearbit.com/libertymedia.com,http://www.libertymedia.com
TAX,Liberty Tax Inc.,18.71,$240.83M,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/tax,https://logo.clearbit.com/libertytax.com,http://www.libertytax.com
LTRPA,Liberty TripAdvisor Holdings Inc.,20.45,$1.53B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpa,https://logo.clearbit.com/libertytripadvisorholdings.com,http://www.libertytripadvisorholdings.com
LTRPB,Liberty TripAdvisor Holdings Inc.,22.52,$1.69B,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ltrpb,https://logo.clearbit.com/libertytripadvisorholdings.com,http://www.libertytripadvisorholdings.com
LPNT,LifePoint Health Inc.,66.1,$2.85B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/lpnt,https://logo.clearbit.com/lifepointhealth.net,http://www.lifepointhealth.net
LCUT,Lifetime Brands Inc.,13.24,$185.77M,1991,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lcut,https://logo.clearbit.com/lifetimebrands.com,http://www.lifetimebrands.com
LFVN,Lifevantage Corporation,9.41,$131.82M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lfvn,https://logo.clearbit.com/lifevantage.com,http://www.lifevantage.com
LWAY,Lifeway Foods Inc.,10.35,$167.55M,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lway,https://logo.clearbit.com/lifeway.net,http://www.lifeway.net
LGND,Ligand Pharmaceuticals Incorporated,102.52,$2.13B,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lgnd,https://logo.clearbit.com/ligand.com,http://www.ligand.com
LTBR,Lightbridge Corporation,0.58,$11.79M,n/a,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/ltbr,https://logo.clearbit.com/ltbridge.com,http://www.ltbridge.com
LPTH,LightPath Technologies Inc.,1.81,$27.98M,1996,Technology,Semiconductors,http://www.nasdaq.com/symbol/lpth,https://logo.clearbit.com/lightpath.com,http://www.lightpath.com
LLEX,Lilis Energy Inc.,0.2002,$5.51M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/llex,https://logo.clearbit.com/lilisenergy.com,http://www.lilisenergy.com
LIME,Lime Energy Co.,3.3,$31.56M,n/a,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/lime,https://logo.clearbit.com/lime-energy.com,http://www.lime-energy.com
LLNW,Limelight Networks Inc.,1.62,$165.82M,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/llnw,https://logo.clearbit.com/limelightnetworks.com,http://www.limelightnetworks.com
LMNR,Limoneira Co,15.02,$212.86M,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/lmnr,https://logo.clearbit.com/limoneira.com,http://www.limoneira.com
LINC,Lincoln Educational Services Corporation,2.565,$60.94M,2005,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/linc,https://logo.clearbit.com/lincolnedu.com,http://www.lincolnedu.com
LECO,Lincoln Electric Holdings Inc.,57.06,$4.03B,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/leco,https://logo.clearbit.com/lincolnelectric.com,http://www.lincolnelectric.com
LIND,Lindblad Expeditions Holdings Inc.,9.85,$448.23M,2013,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/lind,https://logo.clearbit.com/expeditions.com,http://www.expeditions.com
LINDW,Lindblad Expeditions Holdings Inc.,2.5,n/a,2013,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/lindw,https://logo.clearbit.com/,
LLTC,Linear Technology Corporation,44.13,$10.56B,1986,Technology,Semiconductors,http://www.nasdaq.com/symbol/lltc,https://logo.clearbit.com/linear.com,http://www.linear.com
LNCO,Linn Co LLC,0.3932,$50.54M,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lnco,https://logo.clearbit.com/linnco.com,http://www.linnco.com
LINE,Linn Energy LLC,0.4002,$142.17M,2006,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/line,https://logo.clearbit.com/linnenergy.com,http://www.linnenergy.com
LBIO,Lion Biotechnologies Inc.,4.54,$220.5M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lbio,https://logo.clearbit.com/lbio.com,http://www.lbio.com
LIOX,Lionbridge Technologies Inc.,4.71,$302.26M,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/liox,https://logo.clearbit.com/lionbridge.com,http://www.lionbridge.com
LPCN,Lipocine Inc.,10.4,$189.84M,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lpcn,https://logo.clearbit.com/lipocine.com,http://www.lipocine.com
LQDT,Liquidity Services Inc.,5,$153.03M,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lqdt,https://logo.clearbit.com/liquidityservicesinc.com,http://www.liquidityservicesinc.com
LFUS,Littelfuse Inc.,118.69,$2.65B,n/a,Consumer Durables,Electrical Products,http://www.nasdaq.com/symbol/lfus,https://logo.clearbit.com/littelfuse.com,http://www.littelfuse.com
LIVN,LivaNova PLC,52.99,$2.59B,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/livn,https://logo.clearbit.com/livanova.com,http://www.livanova.com
LOB,Live Oak Bancshares Inc.,14.19,$484.99M,2015,Finance,Major Banks,http://www.nasdaq.com/symbol/lob,https://logo.clearbit.com/liveoakbank.com,http://www.liveoakbank.com
LIVE,Live Ventures Incorporated,1.46,$24.69M,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/live,https://logo.clearbit.com/livedeal.com,http://livedeal.com
LPSN,LivePerson Inc.,5.64,$323.62M,2000,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/lpsn,https://logo.clearbit.com/liveperson.com,http://www.liveperson.com
LKQ,LKQ Corporation,30.61,$9.37B,n/a,Consumer Services,Motor Vehicles,http://www.nasdaq.com/symbol/lkq,https://logo.clearbit.com/lkqcorp.com,http://www.lkqcorp.com
LMFA,LM Funding America Inc.,8.33,n/a,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/lmfa,https://logo.clearbit.com/lmfunding.com,http://www.lmfunding.com
LMFAW,LM Funding America Inc.,0.7,n/a,2015,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/lmfaw,https://logo.clearbit.com/,
LMIA,LMI Aerospace Inc.,8.88,$117.47M,1998,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmia,https://logo.clearbit.com/lmiaerospace.com,http://www.lmiaerospace.com
LOGI,Logitech International S.A.,15.77,$2.57B,1997,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/logi,https://logo.clearbit.com/logitech.com,http://www.logitech.com
LOGM,LogMein Inc.,49.36,$1.24B,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/logm,https://logo.clearbit.com/logmein.com,http://www.logmein.com
EVAR,Lombard Medical Inc.,1.06,$17.16M,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/evar,https://logo.clearbit.com/lombardmedical.com,http://www.lombardmedical.com
CNCR,Loncar Cancer Immunotherapy ETF,20.6499,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/cncr,https://logo.clearbit.com/,
LORL,Loral Space and Communications Inc.,35.16,$1.09B,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lorl,https://logo.clearbit.com/loral.com,http://www.loral.com
LOXO,Loxo Oncology Inc.,25.12,$493.63M,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/loxo,https://logo.clearbit.com/loxooncology.com,http://www.loxooncology.com
LPTN,Lpath Inc.,0.175,$5.8M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/lptn,https://logo.clearbit.com/lpath.com,http://www.lpath.com
LPLA,LPL Financial Holdings Inc.,23.97,$2.13B,2010,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/lpla,https://logo.clearbit.com/lpl.com,http://www.lpl.com
LRAD,LRAD Corporation,1.68,$53.54M,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/lrad,https://logo.clearbit.com/lradx.com,http://www.lradx.com
LYTS,LSI Industries Inc.,10.77,$265.9M,1985,Consumer Durables,Building Products,http://www.nasdaq.com/symbol/lyts,https://logo.clearbit.com/lsi-industries.com,http://www.lsi-industries.com
LULU,lululemon athletica inc.,60.52,$7.79B,2007,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/lulu,https://logo.clearbit.com/lululemon.com,http://www.lululemon.com
LITE,Lumentum Holdings Inc.,26.22,$1.55B,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/lite,https://logo.clearbit.com/investor.lumentum.com,http://investor.lumentum.com
LMNX,Luminex Corporation,19.01,$820.17M,2000,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/lmnx,https://logo.clearbit.com/luminexcorp.com,http://www.luminexcorp.com
LMOS,Lumos Networks Corp.,12.76,$296.18M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/lmos,https://logo.clearbit.com/lumosnetworks.com,http://www.lumosnetworks.com
LUNA,Luna Innovations Incorporated,1.15,$31.79M,2006,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/luna,https://logo.clearbit.com/lunainc.com,http://www.lunainc.com
MBTF,M B T Financial Corp,7.85,$179.76M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbtf,https://logo.clearbit.com/mbandt.com,http://www.mbandt.com
MTSI,M/A-COM Technology Solutions Holdings Inc.,41.99,$2.23B,2012,Technology,Semiconductors,http://www.nasdaq.com/symbol/mtsi,https://logo.clearbit.com/macom.com,http://www.macom.com
MCBC,Macatawa Bank Corporation,6.29,$213.39M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mcbc,https://logo.clearbit.com/macatawabank.com,http://www.macatawabank.com
MFNC,Mackinac Financial Corporation,10.5799,$65.78M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mfnc,https://logo.clearbit.com/bankmbank.com,http://www.bankmbank.com
MCUR,MACROCURE LTD.,0.95,$16.2M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mcur,https://logo.clearbit.com/macrocure.com,http://www.macrocure.com
MGNX,MacroGenics Inc.,15.97,$551.38M,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mgnx,https://logo.clearbit.com/macrogenics.com,http://www.macrogenics.com
MAGS,Magal Security Systems Ltd.,4.89,$80.09M,1993,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/mags,https://logo.clearbit.com/magal-s3.com,http://www.magal-s3.com
MGLN,Magellan Health Inc.,65.81,$1.63B,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/mgln,https://logo.clearbit.com/magellanhealth.com,http://www.magellanhealth.com
MPET,Magellan Petroleum Corporation,0.98,$5.65M,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mpet,https://logo.clearbit.com/magellanpetroleum.com,http://www.magellanpetroleum.com
MGIC,Magic Software Enterprises Ltd.,6.73,$297.29M,1991,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mgic,https://logo.clearbit.com/magicsoftware.com,http://www.magicsoftware.com
CALL,magicJack VocalTec Ltd,6.41,$100.06M,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/call,https://logo.clearbit.com/vocaltec.com,http://www.vocaltec.com
MNGA,MagneGas Corporation,1.11,$50.78M,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mnga,https://logo.clearbit.com/magnegas.com,http://www.magnegas.com
MGYR,Magyar Bancorp Inc.,9.73,$56.62M,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/mgyr,https://logo.clearbit.com/magbank.com,http://www.magbank.com
MHLD,Maiden Holdings Ltd.,12.7,$938.05M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhld,https://logo.clearbit.com/maiden.bm,http://www.maiden.bm
MHLDO,Maiden Holdings Ltd.,47.07,$155.33M,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhldo,https://logo.clearbit.com/,
MSFG,MainSource Financial Group Inc.,20.75,$448.74M,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/msfg,https://logo.clearbit.com/mainsourcefinancial.com,http://www.mainsourcefinancial.com
COOL,Majesco Entertainment Company,0.92,$10.98M,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cool,https://logo.clearbit.com/majescoentertainment.com,http://www.majescoentertainment.com
MMYT,MakeMyTrip Limited,17.7,$735.46M,2010,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/mmyt,https://logo.clearbit.com/makemytrip.com,http://www.makemytrip.com
MBUU,Malibu Boats Inc.,15.01,$269.79M,2014,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mbuu,https://logo.clearbit.com/malibuboats.com,http://www.malibuboats.com
